91,32,63,85,
72,16,13,60,
61,64,67,41,
54,57,15,47,
53,60,83,52,
39,37,68,76,
96,39,54,27,
76,12,59,46,
80,84,35,51,
79,45,65,74,
17,60,56,50,
33,66,40,72,
72,67,52,81,
37,81,46,77,
25,45,81,96,
69,17,10,85,
85,58,86,97,
70,16,10,44,
60,87,93,20,
23,60,93,19,
85,11,85,24,
49,23,97,54,
54,15,19,71,
93,78,33,98,
86,28,49,65,
16,91,52,100,
89,75,10,18,
78,93,68,93,
90,71,89,37,
50,43,19,31,
53,17,54,70,
94,41,11,77,
52,47,40,12,
78,18,92,40,
61,35,88,93,
22,51,49,43,
75,75,75,26,
69,87,51,92,
39,59,16,17,
100,78,44,61,
51,19,45,57,
67,35,34,23,
53,20,52,58,
52,91,76,75,
64,77,82,71,
59,67,24,78,
26,37,50,65,
16,21,27,80,
19,71,34,41,
26,85,31,15,
18,39,61,75,
44,92,75,92,
27,41,13,88,
73,54,66,52,
69,83,22,35,
65,58,70,73,
23,13,76,72,
48,21,22,47,
47,59,48,24,
90,42,74,87,
77,22,98,89,
33,43,28,23,
33,68,71,32,
63,54,10,89,
67,23,37,85,
16,93,63,29,
84,62,52,88,
39,78,27,61,
88,81,21,41,
44,65,98,38,
95,49,54,74,
99,98,32,70,
78,28,23,69,
30,54,95,26,
66,91,78,55,
68,22,61,30,
58,65,45,26,
70,40,46,35,
35,13,42,73,
49,47,54,100,
61,36,31,40,
68,41,66,65,
44,31,85,64,
96,71,91,48,
88,16,34,24,
57,78,12,80,
12,65,18,76,
65,61,85,80,
47,87,46,50,
90,77,44,42,
18,74,97,76,
95,32,41,39,
49,83,94,78,
72,23,52,54,
20,26,50,32,
42,19,69,31,
28,52,28,75,
99,25,35,42,
42,91,67,69,
20,24,21,59,
19,83,98,76,
40,26,35,13,
70,96,59,33,
87,49,24,90,
86,52,74,100,
19,77,51,67,
72,48,73,92,
26,75,76,30,
53,79,30,32,
44,31,60,89,
31,44,88,74,
54,55,42,60,
70,80,19,72,
43,63,45,30,
54,46,43,100,
98,33,10,18,
24,46,44,18,
23,71,63,57,
97,71,29,13,
92,25,92,54,
11,100,33,45,
56,73,40,77,
74,11,83,86,
87,92,32,83,
40,47,96,61,
65,31,89,65,
84,65,81,10,
75,69,22,11,
37,94,63,82,
93,85,65,59,
