84,27,43,41,
59,51,38,99,
54,23,47,32,
63,98,78,94,
88,77,36,15,
61,73,76,57,
70,80,56,94,
89,65,60,13,
64,90,84,42,
35,63,48,56,
99,61,57,98,
60,35,87,73,
12,33,24,39,
23,42,22,65,
21,44,42,45,
83,40,96,21,
24,53,46,82,
73,79,35,93,
14,79,29,51,
94,47,13,18,
80,55,12,91,
35,42,63,24,
17,83,23,76,
82,73,69,57,
86,29,39,72,
26,13,59,51,
22,10,10,84,
21,32,53,84,
11,100,19,25,
78,33,25,77,
87,15,52,33,
100,41,86,40,
60,80,71,94,
83,84,63,53,
73,62,71,66,
77,69,61,86,
85,64,39,80,
62,65,37,18,
74,40,86,49,
86,22,49,99,
64,36,38,96,
50,41,86,62,
92,33,46,17,
73,91,35,74,
80,52,49,21,
11,89,33,77,
15,95,14,75,
69,32,25,42,
16,87,27,97,
67,12,88,97,
95,90,65,35,
96,74,83,80,
87,96,89,63,
34,46,54,23,
37,93,54,87,
70,19,85,70,
46,99,68,44,
17,81,75,56,
57,36,12,62,
46,70,28,22,
26,85,36,88,
25,61,20,21,
66,65,89,72,
29,27,54,72,
62,89,16,92,
37,66,50,18,
10,69,77,21,
71,21,50,66,
97,88,38,54,
21,63,97,10,
52,66,48,40,
85,89,16,51,
37,33,27,43,
59,92,66,79,
86,26,16,92,
83,41,77,78,
11,26,68,65,
33,64,56,44,
77,64,80,82,
49,34,79,85,
55,39,54,51,
20,50,36,14,
61,66,96,46,
96,67,88,73,
28,50,62,92,
55,58,56,69,
68,12,86,95,
72,60,64,19,
25,68,39,22,
25,65,72,11,
85,27,64,49,
84,70,37,71,
29,55,24,18,
31,13,67,64,
67,29,84,67,
18,40,91,73,
59,89,51,68,
72,91,97,44,
93,70,93,21,
32,73,72,39,
68,11,65,68,
64,33,18,13,
12,12,91,22,
20,80,54,70,
14,61,85,82,
90,36,16,84,
44,84,97,13,
64,46,58,25,
70,63,86,49,
23,19,84,30,
14,26,53,47,
63,47,42,85,
82,75,29,44,
55,37,80,37,
71,55,96,19,
71,18,30,70,
88,99,71,11,
44,33,66,94,
34,51,44,14,
92,53,65,96,
23,59,44,59,
20,24,64,33,
77,51,57,54,
45,84,84,27,
97,49,56,97,
63,65,93,81,
75,29,100,19,
38,36,76,59,
84,32,67,29,
31,51,88,83,
24,35,75,58,
44,34,22,46,
98,90,91,72,
69,73,28,17,
39,98,78,75,
24,31,39,51,
55,78,42,17,
80,22,41,32,
40,46,100,100,
75,59,37,42,
91,30,41,99,
65,28,77,94,
39,87,50,58,
38,93,46,100,
17,13,45,73,
81,61,100,93,
96,94,80,42,
60,81,92,88,
88,88,57,20,
10,22,64,59,
16,62,14,51,
65,90,54,84,
70,33,71,96,
92,99,25,60,
15,79,52,48,
15,67,57,99,
76,96,48,74,
54,14,62,26,
44,48,61,60,
90,58,37,98,
14,11,43,30,
51,54,48,80,
24,79,32,90,
89,91,90,90,
89,82,56,65,
52,100,45,30,
20,39,11,90,
10,88,39,46,
81,44,20,98,
84,39,24,91,
51,43,60,25,
75,33,43,18,
72,67,45,97,
98,55,59,42,
87,21,67,47,
41,99,28,97,
24,82,68,27,
13,14,70,73,
72,50,14,10,
66,15,91,54,
73,80,77,42,
92,43,21,19,
57,91,57,47,
84,87,62,97,
93,84,14,58,
69,56,31,74,
24,87,36,99,
32,28,65,80,
22,55,86,89,
82,88,99,83,
85,82,86,98,
13,46,57,17,
14,22,59,85,
36,91,93,45,
90,78,76,33,
17,52,83,28,
77,61,97,64,
54,58,58,41,
79,83,70,23,
20,15,61,46,
29,66,53,46,
97,69,47,60,
34,98,91,76,
80,23,64,30,
16,70,97,82,
62,14,96,73,
10,93,66,51,
64,18,18,49,
67,19,47,88,
65,79,94,22,
70,76,46,56,
44,23,21,44,
94,88,43,90,
49,95,49,99,
80,78,56,21,
92,52,36,12,
77,60,36,49,
63,84,63,67,
98,90,10,69,
55,71,11,45,
14,29,88,44,
17,23,37,87,
27,67,14,36,
40,84,38,37,
38,84,64,79,
55,60,77,51,
74,37,67,83,
68,73,51,26,
65,26,78,24,
49,78,85,29,
11,36,72,71,
33,74,34,23,
74,18,15,85,
37,79,47,55,
14,42,99,10,
12,57,55,92,
86,80,15,99,
77,62,50,93,
17,61,94,98,
71,87,41,65,
17,72,19,86,
49,56,40,91,
59,39,17,83,
34,33,65,19,
41,70,30,79,
76,22,63,48,
21,58,65,96,
38,48,82,51,
10,62,72,49,
25,40,34,94,
