39,60,34,61,
12,31,14,68,
95,88,92,19,
24,19,89,60,
72,36,41,36,
45,17,96,19,
53,66,85,72,
99,83,83,26,
79,13,68,60,
56,83,14,92,
86,17,25,91,
79,91,63,23,
66,93,45,80,
94,96,82,67,
84,92,25,91,
75,29,37,82,
72,86,52,36,
69,39,42,53,
24,29,46,75,
26,37,33,90,
13,41,63,90,
27,76,61,19,
40,45,86,82,
23,97,98,27,
76,58,30,60,
24,16,97,58,
50,18,10,63,
64,60,77,92,
39,55,89,52,
34,44,96,71,
86,16,10,84,
10,30,83,50,
34,55,41,87,
46,88,47,50,
95,30,45,45,
67,32,80,66,
46,31,60,67,
28,47,37,47,
91,75,30,64,
10,50,47,87,
62,32,32,18,
49,16,75,85,
80,88,13,94,
50,46,88,55,
72,33,27,10,
24,82,47,74,
93,38,66,48,
87,12,85,15,
35,88,12,87,
93,66,66,99,
70,23,61,65,
75,51,43,69,
74,44,26,51,
28,71,43,53,
18,46,33,25,
26,18,81,82,
54,42,96,43,
78,19,79,42,
35,10,38,75,
19,95,15,23,
29,35,80,29,
36,80,14,52,
62,66,84,91,
85,32,71,53,
93,29,25,17,
100,96,84,68,
28,43,40,62,
17,68,32,93,
100,32,21,44,
27,90,58,44,
35,72,36,40,
86,23,93,29,
73,52,49,86,
26,11,17,56,
99,30,92,77,
59,81,19,86,
54,14,11,66,
44,61,22,33,
40,80,39,26,
60,72,54,61,
53,47,48,35,
85,57,19,92,
93,13,99,62,
90,66,46,16,
49,12,66,99,
34,58,44,56,
43,22,69,37,
70,58,59,95,
83,44,56,18,
55,71,46,80,
86,80,83,52,
84,78,40,95,
36,22,59,15,
83,77,60,39,
81,53,88,87,
41,98,100,62,
26,73,20,71,
78,72,23,17,
10,25,50,32,
14,75,55,33,
74,84,66,11,
16,100,92,82,
15,79,29,37,
36,91,16,54,
80,16,91,93,
97,38,91,98,
33,34,32,12,
82,34,12,63,
51,28,23,86,
74,66,17,51,
95,37,30,88,
98,42,60,100,
86,23,96,65,
22,12,84,90,
52,83,82,25,
39,76,86,64,
99,71,98,72,
96,18,91,22,
15,28,33,81,
21,97,15,47,
18,69,82,14,
70,73,98,22,
11,80,99,93,
42,83,66,62,
40,98,66,97,
12,48,88,40,
81,49,69,91,
74,10,98,65,
38,28,30,21,
90,76,46,42,
51,100,98,73,
37,38,80,87,
67,91,70,26,
33,61,49,43,
67,40,58,75,
48,25,75,68,
22,50,59,40,
32,77,89,56,
67,95,26,14,
41,42,28,91,
26,31,13,73,
71,81,75,51,
82,17,60,18,
59,85,29,24,
10,20,10,14,
13,66,72,71,
72,44,40,26,
29,20,90,35,
55,96,99,96,
20,68,55,27,
71,51,91,16,
46,17,84,87,
54,58,70,52,
40,26,86,78,
29,32,87,99,
29,39,66,35,
79,65,97,19,
18,17,14,22,
45,69,81,54,
82,41,56,17,
76,55,97,36,
84,54,54,85,
51,68,45,53,
82,30,76,83,
59,61,47,43,
87,28,91,38,
84,33,47,14,
79,73,12,34,
24,72,28,78,
37,60,39,76,
49,71,13,75,
65,10,91,43,
68,21,70,65,
50,27,76,72,
56,85,39,86,
73,98,15,30,
67,12,96,37,
81,23,39,93,
19,79,10,28,
82,40,12,51,
63,18,35,14,
12,43,82,91,
74,96,79,48,
47,97,30,12,
47,10,55,38,
44,66,87,20,
53,99,16,71,
48,75,33,96,
10,62,92,29,
77,20,11,17,
41,90,81,15,
59,49,42,94,
58,22,18,23,
19,80,68,61,
12,24,42,22,
77,45,50,48,
27,49,28,58,
100,30,65,80,
24,36,31,75,
43,51,14,71,
60,50,36,68,
21,87,88,13,
65,53,93,98,
93,66,89,36,
98,54,52,23,
38,94,63,40,
23,100,27,66,
62,54,17,43,
80,97,47,93,
76,93,50,29,
73,100,65,29,
100,55,70,71,
62,43,39,67,
14,99,81,29,
58,70,22,20,
43,62,59,60,
37,96,79,80,
71,46,64,16,
18,16,86,36,
62,29,73,52,
65,36,84,68,
77,27,71,30,
75,60,93,80,
93,48,78,53,
71,89,33,34,
30,30,14,33,
92,13,31,53,
22,17,82,75,
10,37,57,55,
35,23,56,60,
74,10,44,82,
35,87,27,26,
82,53,39,43,
49,85,43,24,
18,89,76,88,
28,24,21,18,
23,48,78,83,
85,49,34,20,
11,86,28,56,
100,100,45,37,
24,70,57,93,
19,97,10,58,
15,61,60,74,
61,42,44,31,
16,99,32,79,
39,20,51,58,
98,56,96,52,
90,89,61,70,
43,32,41,26,
98,92,92,61,
16,10,73,81,
57,73,97,12,
20,88,27,16,
27,40,45,33,
84,70,36,14,
63,99,43,19,
84,21,77,29,
99,35,52,20,
63,98,86,89,
53,43,63,58,
45,50,28,33,
55,10,51,91,
86,45,72,57,
77,94,34,15,
19,82,32,81,
85,90,90,82,
38,36,89,26,
91,74,99,23,
14,86,62,86,
83,79,58,67,
92,68,56,64,
58,98,87,19,
92,14,79,31,
18,68,67,51,
62,58,10,94,
98,93,75,12,
85,90,36,71,
51,38,51,38,
49,83,34,84,
73,57,22,59,
47,77,47,35,
44,50,67,65,
99,20,74,74,
86,34,60,15,
52,25,31,36,
10,59,19,57,
30,37,76,13,
100,30,28,72,
70,48,46,28,
45,13,64,39,
33,56,100,68,
73,58,20,42,
72,65,75,99,
35,35,95,96,
99,47,30,75,
88,13,22,92,
73,22,28,17,
99,24,62,86,
70,45,16,56,
24,75,51,95,
79,37,24,52,
15,32,46,71,
53,84,24,87,
85,85,54,32,
21,48,57,76,
98,98,88,46,
67,15,46,26,
41,30,97,28,
18,96,37,67,
79,100,82,99,
57,71,91,34,
41,47,22,40,
18,95,69,77,
88,100,21,70,
81,31,46,20,
11,99,32,11,
73,55,45,80,
54,20,94,73,
37,63,25,19,
99,29,92,41,
64,25,41,49,
96,25,20,11,
68,83,69,63,
71,83,90,10,
42,96,84,51,
52,20,88,93,
40,25,83,44,
55,64,58,35,
71,17,35,47,
55,39,92,13,
93,98,48,50,
20,14,38,36,
39,63,56,89,
73,49,69,49,
21,67,57,69,
86,55,100,64,
74,49,25,58,
59,30,32,35,
88,48,70,64,
96,25,53,82,
16,98,80,82,
37,12,20,93,
44,87,40,69,
84,80,85,86,
82,45,89,37,
34,88,62,47,
82,11,79,82,
71,81,55,12,
42,98,35,77,
75,29,27,63,
64,20,58,85,
11,100,46,13,
55,17,30,23,
69,87,62,78,
78,48,98,13,
96,74,21,57,
71,94,31,61,
43,21,44,21,
45,93,35,31,
25,56,64,54,
97,92,72,75,
87,55,54,90,
98,92,79,16,
30,28,27,53,
27,83,89,12,
50,90,75,89,
50,56,56,17,
44,43,17,36,
73,34,87,57,
20,58,98,71,
70,31,69,12,
31,99,56,97,
67,10,81,39,
21,92,46,85,
74,73,96,84,
92,44,56,49,
59,74,81,78,
90,98,53,38,
34,74,97,43,
91,44,52,34,
22,19,21,76,
49,93,59,30,
79,98,77,61,
17,41,46,39,
84,71,69,19,
33,40,75,83,
32,69,54,17,
64,39,77,29,
64,22,74,79,
48,89,31,87,
88,27,19,31,
97,68,91,91,
80,68,79,79,
17,19,68,18,
61,98,24,80,
34,77,57,49,
17,25,76,22,
82,60,45,100,
97,31,81,22,
87,16,20,72,
76,58,26,48,
76,38,88,28,
53,75,91,82,
52,66,91,74,
47,48,31,81,
98,54,11,97,
94,61,48,25,
45,90,38,14,
94,25,95,34,
48,71,40,43,
84,57,17,14,
85,24,24,12,
92,35,87,82,
26,83,92,23,
77,53,74,88,
95,86,22,95,
49,46,50,73,
