35,43,51,35,
98,35,35,51,
98,78,79,48,
54,34,54,74,
31,47,87,27,
41,47,94,28,
50,28,10,56,
73,22,72,94,
69,27,87,34,
55,60,11,98,
23,49,94,91,
87,72,75,89,
48,64,18,27,
79,11,63,92,
87,65,89,50,
11,47,86,92,
67,84,57,20,
49,14,36,70,
19,89,81,43,
15,73,92,46,
92,78,82,29,
23,49,63,56,
23,86,84,93,
93,65,26,22,
67,54,45,32,
80,96,18,51,
82,14,74,65,
46,70,85,85,
51,28,76,52,
59,100,48,81,
55,68,44,13,
88,60,22,53,
73,47,80,97,
98,21,82,41,
22,78,24,94,
54,63,71,25,
42,98,37,93,
11,62,30,91,
92,18,52,29,
44,39,31,95,
29,93,68,47,
78,54,79,56,
100,82,49,53,
57,54,33,63,
72,87,89,20,
23,70,32,86,
68,69,64,42,
46,36,15,28,
24,12,66,68,
44,52,70,62,
43,35,76,70,
52,75,96,100,
51,100,70,19,
92,85,61,77,
17,57,83,13,
45,39,20,69,
28,99,56,75,
62,13,52,40,
11,82,21,77,
15,69,89,22,
77,74,12,85,
66,60,32,14,
70,70,92,47,
55,29,68,35,
78,80,65,67,
93,16,48,73,
97,67,26,72,
20,56,16,42,
81,18,95,25,
51,23,54,48,
40,78,52,53,
11,26,48,85,
54,45,93,62,
82,79,12,80,
82,15,73,83,
44,85,99,27,
92,22,91,68,
62,39,77,56,
12,42,80,39,
39,99,46,48,
22,58,10,91,
96,15,46,10,
70,67,88,38,
50,30,98,17,
83,97,99,29,
80,54,40,89,
15,89,73,73,
98,73,15,77,
23,48,59,51,
45,79,32,49,
28,47,38,73,
20,71,77,38,
72,60,48,50,
21,90,89,65,
57,95,88,59,
26,39,79,58,
15,92,91,74,
81,38,79,54,
21,30,28,97,
36,52,40,85,
27,31,32,98,
74,90,89,25,
54,80,78,35,
35,56,98,37,
82,41,21,40,
13,11,41,84,
43,81,54,35,
51,37,63,29,
25,68,71,47,
47,44,22,58,
87,60,73,72,
91,44,36,28,
52,98,95,36,
48,51,98,71,
60,29,80,54,
23,98,15,89,
50,62,12,44,
41,30,24,99,
32,55,45,41,
13,91,27,46,
36,88,65,55,
78,87,46,98,
87,87,89,53,
34,18,80,69,
77,10,89,83,
25,33,18,95,
50,97,30,67,
43,37,55,88,
99,71,75,94,
11,84,91,10,
31,22,97,47,
36,81,98,23,
41,75,66,36,
14,50,36,40,
100,20,51,54,
20,48,54,71,
60,22,37,23,
68,25,69,24,
29,97,67,32,
68,54,30,73,
63,99,86,43,
71,66,47,98,
86,35,92,33,
75,63,11,83,
84,71,42,88,
17,75,92,45,
52,86,53,12,
10,99,62,34,
57,71,68,51,
36,42,31,71,
15,21,63,34,
80,22,67,32,
16,43,78,99,
58,50,60,27,
36,100,81,64,
59,81,44,70,
64,73,94,64,
17,57,56,50,
41,39,80,86,
46,30,55,24,
28,65,42,84,
52,77,22,27,
65,87,27,49,
85,66,65,75,
52,23,61,98,
83,64,18,71,
61,22,65,53,
46,12,51,99,
56,10,56,47,
97,45,47,94,
93,31,14,24,
38,63,81,69,
67,32,67,81,
30,74,22,93,
36,81,24,64,
97,82,13,75,
58,46,37,17,
45,41,98,76,
59,22,68,40,
95,71,50,62,
73,63,51,30,
22,14,78,88,
70,41,69,73,
61,95,27,70,
98,38,75,92,
79,72,80,43,
39,59,26,18,
86,18,36,82,
78,48,33,64,
63,54,87,28,
82,46,77,92,
33,27,94,81,
84,78,48,40,
11,79,10,86,
29,86,94,28,
42,33,30,53,
93,68,68,60,
16,63,99,97,
65,45,88,18,
12,22,76,71,
72,78,79,50,
81,46,84,32,
71,31,61,60,
60,64,39,41,
81,20,84,19,
54,67,68,74,
90,72,95,34,
66,23,63,94,
13,100,16,27,
89,71,47,55,
18,61,71,43,
95,29,38,44,
20,26,28,13,
28,48,61,75,
59,11,71,11,
13,30,32,100,
45,28,38,89,
53,57,87,80,
27,70,67,27,
23,10,63,72,
76,94,87,48,
36,35,16,14,
72,84,49,89,
82,74,49,37,
28,18,10,94,
33,74,72,18,
61,92,20,74,
16,60,83,72,
62,54,56,60,
33,33,100,51,
71,12,92,83,
77,79,88,74,
16,32,25,46,
37,53,28,62,
25,28,20,28,
74,24,52,93,
14,57,50,86,
93,10,22,24,
71,75,66,37,
90,40,70,75,
89,84,17,89,
34,36,99,49,
22,32,28,61,
34,60,69,70,
11,52,18,24,
60,60,99,77,
86,50,28,29,
21,10,33,39,
32,47,32,30,
75,91,55,51,
