96,20,55,65,
73,89,51,72,
53,85,54,100,
10,43,50,84,
72,25,56,90,
33,31,83,13,
97,37,90,38,
17,77,94,90,
55,27,52,96,
80,71,44,38,
12,66,26,65,
26,89,78,88,
17,92,22,44,
91,100,31,65,
10,100,18,66,
17,24,16,45,
100,38,86,71,
88,27,99,70,
34,55,82,29,
73,75,49,96,
80,47,77,84,
60,28,71,20,
86,87,85,82,
86,47,27,88,
86,14,91,77,
87,82,43,99,
43,37,64,45,
96,15,25,42,
91,91,94,84,
58,56,24,87,
22,65,88,23,
60,96,27,85,
72,47,55,95,
22,93,72,85,
73,20,35,77,
20,52,62,30,
52,49,43,49,
61,84,15,80,
80,32,93,68,
71,39,11,41,
19,57,49,73,
35,85,73,41,
92,27,42,55,
10,86,72,86,
46,100,24,20,
64,14,76,83,
12,87,77,94,
93,94,57,12,
20,100,35,53,
74,23,48,72,
97,77,66,19,
77,20,64,22,
13,78,61,65,
90,37,33,98,
56,40,44,12,
49,13,27,81,
61,96,20,66,
13,55,67,87,
90,35,72,57,
100,31,42,74,
56,86,36,10,
100,85,79,88,
63,13,98,72,
34,56,11,69,
20,19,69,92,
18,48,48,41,
37,20,57,22,
73,38,18,24,
52,10,45,46,
29,86,93,22,
83,32,60,68,
55,95,30,52,
10,94,44,90,
45,48,81,62,
58,58,73,79,
10,68,66,67,
94,24,60,41,
54,54,72,16,
79,100,67,43,
41,32,41,63,
75,56,99,27,
54,49,76,11,
75,26,76,84,
69,53,57,93,
20,91,42,54,
47,11,28,70,
67,72,97,97,
25,73,12,48,
16,70,37,59,
66,16,40,17,
31,92,52,14,
68,32,76,13,
41,29,99,57,
12,23,24,75,
11,26,88,91,
23,55,83,62,
41,53,49,54,
61,55,54,47,
60,93,48,95,
34,62,77,92,
11,52,63,73,
28,65,18,57,
48,77,94,68,
88,91,73,44,
34,21,89,40,
24,21,14,64,
22,50,60,32,
87,40,33,87,
19,32,72,31,
84,56,40,74,
76,92,63,76,
99,72,44,84,
39,65,13,28,
46,62,61,13,
50,100,57,53,
75,60,24,73,
