61,87,46,41,
42,81,14,78,
82,56,40,25,
84,22,45,65,
97,87,86,25,
39,18,10,62,
84,86,32,29,
22,44,94,27,
33,98,31,61,
36,14,60,17,
94,61,82,18,
74,42,16,94,
23,78,23,99,
11,90,100,56,
53,82,75,99,
90,91,51,24,
59,32,91,46,
15,80,41,87,
79,21,91,25,
100,10,62,38,
65,28,52,100,
84,94,69,52,
29,50,85,73,
75,40,65,39,
35,84,14,34,
68,28,99,88,
81,29,90,86,
63,87,10,64,
86,39,80,30,
12,84,65,54,
49,26,75,75,
47,49,25,86,
90,59,49,57,
30,56,38,28,
68,30,61,93,
62,65,17,91,
19,76,99,83,
20,86,67,97,
95,32,14,98,
70,83,35,42,
34,64,87,63,
98,21,64,21,
85,95,93,47,
53,62,16,84,
75,54,94,17,
57,29,35,69,
54,44,94,16,
16,98,22,46,
75,34,69,97,
100,51,84,54,
46,56,23,62,
47,99,76,62,
30,93,25,70,
85,80,19,31,
95,34,78,73,
88,60,63,34,
29,63,33,45,
79,89,53,43,
94,91,94,13,
66,89,42,24,
58,48,42,94,
62,32,100,54,
20,98,57,70,
43,48,81,96,
66,14,86,91,
18,31,45,43,
95,56,88,83,
78,58,14,35,
75,18,97,45,
33,34,57,86,
88,91,70,15,
25,38,15,94,
96,75,33,78,
79,79,25,53,
60,42,25,41,
79,43,43,31,
19,62,83,90,
92,96,61,57,
26,64,87,17,
36,29,58,51,
31,29,13,17,
78,77,74,61,
52,62,81,33,
52,67,29,46,
52,95,99,67,
52,20,89,91,
62,81,36,87,
83,74,28,65,
54,13,95,96,
88,84,15,54,
40,14,38,95,
24,72,39,95,
37,27,44,45,
37,67,35,95,
24,46,75,56,
67,56,27,26,
33,58,70,58,
51,31,75,11,
82,73,56,21,
22,55,36,91,
91,29,22,96,
24,44,51,61,
14,26,44,12,
51,43,52,32,
57,27,33,53,
77,22,62,17,
58,14,25,36,
14,41,36,61,
33,92,30,26,
54,39,83,30,
11,42,58,97,
95,76,71,49,
16,77,89,75,
19,79,52,26,
52,78,64,11,
56,71,91,60,
40,10,23,64,
45,87,56,45,
73,73,74,37,
83,23,86,49,
58,19,84,80,
92,46,68,84,
13,32,52,27,
43,10,89,51,
44,49,50,58,
84,77,18,96,
98,15,75,72,
90,75,69,21,
80,97,10,30,
72,13,97,28,
50,81,40,33,
78,42,65,56,
78,23,78,22,
13,21,55,13,
95,40,90,54,
100,16,30,10,
79,30,15,60,
54,46,57,74,
74,66,91,69,
83,66,70,15,
18,89,20,39,
23,28,81,24,
50,39,98,24,
40,33,79,32,
