70,93,24,28,
39,92,11,74,
24,21,87,80,
43,41,32,63,
43,52,91,49,
49,28,100,69,
11,88,35,19,
21,59,83,67,
36,85,57,82,
24,50,56,26,
56,17,70,19,
81,23,78,66,
95,36,69,31,
25,11,36,90,
77,62,96,88,
98,20,17,27,
14,70,38,11,
95,78,40,16,
64,40,71,48,
85,53,30,58,
84,26,76,48,
27,39,87,65,
11,65,98,39,
37,54,19,39,
36,28,28,50,
54,15,10,62,
31,51,53,49,
89,54,83,28,
23,63,99,51,
27,49,45,33,
45,53,94,87,
84,53,40,66,
75,39,71,34,
20,75,31,71,
20,78,25,83,
72,55,72,72,
67,42,86,69,
49,37,61,15,
86,32,78,18,
10,94,81,81,
84,44,98,36,
26,13,72,90,
57,82,14,53,
81,46,57,11,
96,87,59,55,
13,11,87,52,
92,84,57,74,
100,33,65,93,
44,66,20,35,
49,76,37,84,
60,22,86,11,
96,64,12,83,
12,67,86,29,
40,81,91,21,
22,35,91,65,
27,29,28,95,
74,71,25,20,
64,24,50,54,
34,16,33,36,
69,10,25,69,
39,77,65,63,
63,34,24,96,
20,91,43,11,
42,94,57,82,
35,72,51,25,
86,87,23,33,
64,65,53,66,
38,37,61,28,
32,75,72,100,
41,82,93,98,
96,33,44,81,
14,96,10,84,
68,98,90,50,
69,41,62,63,
77,64,84,98,
34,24,14,67,
24,49,66,39,
61,99,64,89,
21,76,96,97,
77,58,66,63,
18,20,29,95,
69,86,38,71,
94,93,10,73,
89,41,37,14,
86,41,61,79,
90,17,93,75,
46,54,54,10,
88,98,99,19,
54,37,28,65,
13,34,24,15,
34,62,50,29,
73,39,50,66,
47,50,32,41,
43,72,44,36,
88,92,91,42,
98,43,33,62,
67,89,93,47,
32,17,78,60,
90,57,10,71,
72,35,84,39,
60,91,60,100,
77,72,96,99,
47,31,72,42,
16,99,24,17,
47,23,15,38,
88,33,14,12,
10,19,34,86,
46,56,65,93,
90,70,43,46,
74,86,96,53,
67,97,11,60,
14,70,50,88,
76,15,39,53,
16,83,30,15,
82,92,90,80,
100,88,73,77,
13,49,73,83,
30,16,75,64,
60,67,29,70,
61,80,99,10,
62,31,96,23,
33,71,32,36,
18,98,25,36,
78,60,65,10,
51,44,87,78,
28,59,68,71,
30,13,69,82,
77,34,12,73,
59,66,66,16,
55,34,24,67,
11,36,34,89,
19,58,77,17,
36,78,69,70,
23,13,50,71,
34,21,62,86,
76,80,73,58,
37,57,56,76,
80,27,23,26,
44,27,35,19,
51,15,59,71,
77,49,89,61,
58,55,93,11,
76,72,18,93,
37,93,53,97,
76,63,32,13,
32,65,87,58,
57,75,71,75,
89,19,31,69,
11,89,38,34,
49,94,34,10,
65,70,51,30,
62,67,54,66,
75,74,36,70,
70,76,36,90,
29,90,65,45,
39,92,18,48,
89,33,98,18,
15,52,68,61,
94,10,46,53,
80,15,36,57,
36,97,57,43,
40,12,37,59,
98,17,59,12,
65,52,22,42,
97,52,42,81,
36,60,66,75,
79,23,66,93,
54,15,88,51,
81,47,37,43,
19,55,69,89,
28,83,31,41,
26,17,14,23,
52,99,28,97,
41,20,77,48,
67,53,42,44,
50,32,81,31,
19,92,44,29,
49,70,38,88,
20,56,31,70,
18,73,17,17,
33,71,72,86,
40,13,66,11,
61,78,82,100,
59,32,86,46,
60,57,45,50,
31,65,66,60,
64,31,27,50,
97,68,45,66,
85,39,96,78,
11,33,69,94,
25,39,47,14,
77,10,56,25,
82,82,72,69,
81,45,44,33,
24,50,84,60,
54,81,63,90,
29,54,45,92,
87,92,53,60,
74,38,72,84,
31,94,45,69,
74,14,85,58,
78,21,46,72,
45,43,37,55,
50,94,49,27,
24,77,15,82,
51,26,15,90,
53,38,37,59,
76,78,65,35,
96,11,34,60,
68,22,49,25,
88,96,88,21,
97,92,49,71,
37,60,53,36,
70,33,92,66,
75,57,59,23,
22,82,80,20,
46,23,45,51,
26,82,79,64,
75,52,44,34,
46,59,31,46,
21,95,32,96,
97,22,82,24,
42,42,85,70,
96,79,20,68,
29,50,81,63,
92,18,75,87,
78,54,24,82,
73,43,62,51,
56,21,87,96,
10,35,64,26,
95,65,44,78,
58,89,87,79,
69,10,56,72,
63,16,63,94,
55,73,54,12,
90,61,64,32,
44,70,20,76,
71,54,46,75,
50,91,74,93,
12,25,91,41,
45,54,30,58,
91,33,83,98,
77,43,52,30,
40,45,54,20,
77,41,38,29,
72,91,13,49,
43,87,47,89,
41,44,29,19,
11,24,29,62,
97,90,58,15,
96,74,17,32,
21,58,11,10,
20,65,14,69,
17,21,47,16,
71,22,28,32,
66,91,70,57,
61,95,58,41,
75,14,83,97,
70,10,27,38,
75,79,93,42,
65,59,15,35,
30,18,88,88,
59,81,96,54,
96,77,62,80,
93,30,70,76,
61,77,80,42,
35,96,15,65,
96,58,36,74,
25,22,15,11,
51,90,54,99,
73,50,69,92,
58,67,96,30,
63,76,29,75,
69,11,95,13,
67,20,56,42,
74,92,49,35,
42,11,68,19,
71,37,19,33,
49,69,76,24,
18,32,25,13,
41,51,63,29,
14,51,14,29,
81,37,32,20,
52,55,27,19,
26,88,81,57,
16,31,10,61,
27,97,26,69,
98,74,76,29,
14,61,28,40,
23,37,81,84,
54,94,68,71,
67,93,35,21,
74,41,55,31,
94,59,29,49,
76,90,82,72,
76,56,95,84,
81,28,69,88,
76,93,13,81,
92,99,63,44,
71,55,46,82,
49,68,75,42,
12,41,87,25,
41,34,92,85,
89,47,98,92,
22,21,17,98,
73,86,83,89,
38,46,52,41,
73,65,54,68,
21,69,76,48,
67,64,83,11,
89,21,27,94,
96,22,98,38,
82,26,61,86,
24,61,48,37,
17,10,19,36,
30,22,97,94,
64,54,64,85,
20,63,48,23,
94,14,38,33,
46,79,45,82,
12,74,31,94,
57,58,83,37,
32,74,64,85,
57,53,26,80,
14,51,45,67,
31,22,34,95,
80,21,89,84,
59,41,55,18,
56,72,19,87,
85,83,68,72,
76,29,95,70,
81,60,38,56,
60,89,95,50,
57,50,46,36,
74,20,66,99,
44,80,25,35,
90,59,91,15,
38,45,81,36,
51,64,88,73,
56,50,34,39,
86,20,63,89,
30,55,51,87,
76,52,50,45,
71,72,35,47,
71,39,39,80,
21,69,56,32,
39,22,25,18,
72,87,30,43,
41,86,27,68,
12,91,14,14,
39,87,86,56,
24,16,69,51,
40,33,19,18,
96,25,60,78,
35,63,11,42,
68,58,70,33,
35,44,58,41,
18,82,42,60,
62,10,87,99,
37,25,100,87,
15,85,46,24,
79,52,73,14,
10,58,34,12,
45,87,85,74,
62,17,27,73,
27,19,51,63,
97,13,13,67,
59,98,94,39,
94,73,99,23,
88,59,79,30,
32,23,37,80,
13,73,48,71,
89,92,13,67,
70,41,17,40,
64,56,12,97,
92,16,93,69,
76,28,80,18,
24,78,70,87,
92,25,23,55,
69,36,71,12,
14,72,18,61,
78,64,89,16,
49,36,90,46,
50,63,77,38,
98,23,33,18,
52,67,45,21,
