80,33,13,73,
86,36,63,74,
61,48,85,83,
33,99,60,94,
42,66,51,16,
13,10,78,77,
16,20,90,71,
58,43,98,17,
44,43,56,20,
70,84,68,42,
93,28,63,81,
85,33,87,29,
10,65,84,94,
97,83,99,37,
91,51,66,98,
48,91,45,63,
60,30,37,57,
63,72,10,18,
58,42,16,22,
79,73,43,95,
64,50,64,65,
69,55,84,78,
39,88,82,16,
34,68,15,89,
77,65,95,94,
50,93,92,70,
40,24,80,92,
94,37,96,46,
61,88,79,79,
87,84,80,45,
28,43,57,95,
57,26,22,77,
92,69,37,50,
36,87,84,76,
80,35,61,66,
36,70,97,18,
88,45,52,99,
34,74,81,82,
93,30,97,40,
54,44,13,75,
73,68,48,88,
69,43,90,10,
87,30,72,11,
93,56,33,57,
47,31,26,40,
42,97,92,15,
49,10,100,57,
41,63,95,86,
21,19,81,33,
81,24,93,57,
30,25,38,87,
76,54,80,57,
55,69,90,77,
16,35,40,88,
51,63,94,74,
99,100,92,62,
38,48,77,46,
65,55,42,78,
19,28,85,97,
49,88,74,62,
15,45,76,67,
34,63,98,50,
90,77,81,52,
29,75,78,41,
59,72,28,85,
59,52,13,90,
67,22,69,61,
39,70,83,37,
77,25,93,38,
65,41,73,89,
28,53,67,57,
100,36,74,23,
77,84,91,80,
86,64,85,97,
13,73,91,62,
48,97,20,25,
74,10,88,78,
33,73,53,18,
39,37,54,69,
29,47,73,57,
62,94,59,86,
93,66,54,91,
23,17,82,61,
92,69,36,58,
52,88,46,61,
10,65,95,35,
19,42,54,42,
53,41,91,100,
41,66,57,69,
38,79,52,37,
43,73,54,91,
37,54,12,64,
42,24,38,51,
66,21,29,63,
38,13,92,35,
47,20,24,100,
48,40,42,91,
64,41,58,66,
12,56,45,24,
26,74,11,68,
37,81,45,50,
58,20,55,96,
89,58,11,65,
75,69,79,32,
37,67,43,39,
81,22,91,92,
90,36,78,19,
21,59,89,78,
95,95,90,22,
75,19,48,36,
38,18,68,65,
34,45,23,10,
71,88,47,86,
25,29,31,38,
39,79,92,35,
29,23,72,38,
97,80,43,86,
33,68,81,63,
41,33,78,66,
82,52,84,68,
28,68,15,88,
26,36,70,90,
44,99,98,27,
21,71,61,26,
70,75,69,43,
24,90,42,41,
55,74,27,71,
90,47,32,76,
54,58,95,27,
51,82,24,44,
66,77,23,18,
84,12,34,71,
29,15,31,59,
46,89,61,72,
12,59,45,48,
50,29,61,31,
78,88,76,30,
81,30,39,99,
83,31,66,23,
100,59,41,35,
75,72,48,48,
89,19,86,38,
22,74,88,44,
16,93,27,77,
50,67,91,53,
74,77,61,23,
48,59,26,76,
23,26,61,48,
24,59,90,85,
37,43,67,83,
27,22,42,68,
26,56,62,92,
45,14,85,41,
95,64,94,87,
34,46,80,26,
42,90,14,59,
27,89,77,97,
79,38,96,81,
39,31,57,81,
83,65,71,60,
14,76,31,94,
42,63,81,54,
23,84,23,53,
92,80,73,37,
44,83,15,100,
84,13,79,49,
96,40,98,80,
15,50,27,77,
21,24,80,40,
76,21,20,81,
49,100,50,35,
55,14,52,76,
17,53,83,77,
41,57,90,25,
48,97,49,71,
87,58,86,91,
42,56,96,49,
78,32,95,29,
83,63,84,83,
68,37,28,20,
50,22,73,31,
10,48,62,92,
58,59,30,19,
43,37,50,20,
30,44,13,61,
35,23,27,40,
69,22,37,50,
17,43,82,27,
51,61,39,27,
74,26,66,32,
80,72,55,52,
24,21,87,68,
100,70,48,50,
60,30,33,63,
74,60,98,63,
87,34,79,67,
11,27,18,34,
84,11,22,51,
88,61,69,13,
96,65,43,20,
37,40,34,92,
28,70,86,55,
43,100,75,18,
23,39,69,56,
62,41,35,74,
32,46,27,60,
95,79,63,94,
89,72,66,93,
33,27,97,91,
84,75,94,49,
45,83,33,94,
55,17,12,20,
99,69,42,41,
45,13,94,45,
17,62,77,36,
64,59,29,91,
97,71,20,38,
10,39,30,29,
67,31,59,17,
62,17,68,94,
17,10,55,76,
99,83,25,54,
94,15,53,69,
34,98,24,73,
80,58,86,23,
85,22,18,24,
61,63,29,21,
70,53,86,44,
12,13,72,86,
66,63,91,67,
40,73,72,75,
68,59,49,57,
98,29,41,81,
100,42,58,32,
79,96,45,62,
47,81,11,72,
42,61,32,90,
18,46,29,75,
62,27,27,27,
99,72,13,73,
96,82,51,92,
77,41,34,16,
98,38,97,17,
98,88,36,91,
17,29,92,79,
15,98,89,48,
80,57,72,62,
73,78,12,33,
37,51,64,60,
77,87,48,56,
69,30,38,32,
34,68,57,14,
44,19,68,59,
67,86,86,67,
33,57,77,19,
42,78,87,88,
81,70,91,60,
31,83,60,65,
25,100,98,11,
59,82,22,85,
95,15,85,97,
16,37,37,90,
69,30,80,55,
50,79,72,21,
25,71,16,13,
32,28,75,13,
34,29,46,13,
85,89,58,13,
28,89,83,19,
64,66,72,83,
54,25,91,13,
65,23,15,46,
40,62,33,15,
73,31,58,81,
55,50,92,13,
11,92,66,69,
26,91,81,25,
68,49,62,35,
44,28,38,95,
98,19,18,31,
77,24,99,74,
70,53,49,76,
76,12,60,69,
25,44,96,99,
67,15,23,15,
21,58,75,67,
23,10,33,82,
20,21,14,25,
51,66,47,21,
33,97,78,53,
96,29,41,28,
49,55,99,84,
71,12,15,91,
69,15,25,48,
46,85,57,99,
12,38,62,80,
70,30,42,63,
53,26,52,100,
59,74,78,54,
66,42,73,10,
28,36,15,90,
87,98,51,52,
23,68,64,75,
71,57,58,98,
73,74,35,44,
34,43,100,29,
81,27,18,34,
78,97,51,84,
58,64,63,85,
84,88,18,21,
13,25,66,99,
74,23,88,93,
50,95,24,72,
61,91,50,62,
98,36,81,62,
38,98,65,37,
29,80,82,41,
45,63,55,48,
16,53,71,60,
85,28,91,95,
60,21,32,21,
95,32,12,59,
59,64,76,10,
13,48,59,75,
27,13,91,100,
43,12,52,67,
58,57,65,63,
13,56,83,87,
48,88,42,96,
40,100,83,44,
83,73,86,22,
74,28,23,47,
90,28,79,75,
34,79,81,70,
87,22,24,35,
86,88,73,60,
96,43,88,90,
96,15,37,53,
82,78,30,65,
51,58,14,31,
39,95,13,57,
12,64,94,19,
29,72,22,64,
67,72,58,46,
63,80,11,37,
32,35,10,39,
66,92,94,45,
14,55,25,25,
85,90,11,61,
28,100,74,91,
19,17,85,28,
79,77,93,58,
43,95,38,18,
82,78,80,41,
59,88,11,57,
100,16,14,73,
33,78,49,76,
58,90,53,31,
10,64,42,91,
85,38,33,84,
47,96,28,54,
25,36,54,56,
85,76,41,88,
14,71,75,20,
98,54,70,67,
13,48,20,74,
100,70,68,40,
41,30,46,95,
65,50,11,77,
63,79,74,89,
22,52,80,58,
51,72,62,47,
82,64,64,83,
94,66,42,97,
48,42,31,39,
44,48,39,19,
51,12,31,29,
49,68,32,23,
40,57,27,19,
77,17,31,60,
73,64,73,31,
96,86,63,53,
29,46,11,61,
26,19,77,13,
70,16,45,52,
51,46,12,44,
78,88,28,64,
51,82,100,12,
64,67,46,67,
60,57,57,84,
16,97,82,57,
41,70,19,17,
99,99,13,52,
31,79,54,73,
81,63,18,87,
